RowNumber,CustomerId,Surname,Geography,Gender,Age
2820,15643496,Randolph,West,Female,34
2821,15813916,Kudryashova,West,Female,31
2822,15626385,George,Central,Female,33
2823,15603582,Robertson,Central,Female,34
2824,15764351,Yuryeva,East,Female,59
2825,15667938,Hurst,West,Male,32
2826,15576360,Ch'iu,West,Male,40
2827,15628813,King,West,Female,43
2828,15584190,Esposito,West,Male,36
2829,15716449,Fraser,Central,Male,33
2830,15759913,Trentini,East,Male,43
2831,15701555,Nicholls,Central,Male,53
2832,15758482,Montalvo,West,Female,32
2833,15758171,Tien,West,Male,20
2834,15680346,Chuang,Central,Male,40
2835,15649124,Fang,West,Male,30
2836,15812917,Kosisochukwu,Central,Male,35
2837,15768455,Young,West,Male,60
2838,15703059,Scott,East,Female,49
2839,15646196,Yeh,Central,Female,36
2840,15585451,Vigano,East,Female,32
2841,15714057,Windradyne,Central,Male,40
2842,15748473,Curnow,West,Male,38
2843,15785782,Ugonna,Central,Male,48
2844,15693233,De Neeve,East,Male,38
2845,15757521,Ricci,West,Male,35
2846,15812513,Nnaife,East,Male,45
2847,15674950,Ebelechukwu,East,Male,39
2848,15678572,Keating,Central,Male,38
2849,15713608,Tuan,West,Female,41
2850,15579262,Shearston,West,Male,41
2851,15610426,Tien,West,Female,39
2852,15776454,Hamilton,West,Female,48
2853,15771483,Arnold,West,Male,40
2854,15648489,Ting,West,Male,53
2855,15646609,Chao,West,Male,33
2856,15693203,Powell,Central,Female,75
2857,15813067,Williams,East,Female,45
2858,15769829,Cheng,Central,Male,51
2859,15662434,Zhdanova,West,Male,25
2860,15773503,Tsai,Central,Male,32
2861,15705890,Nebechukwu,West,Male,45
2862,15711398,Fetherstonhaugh,West,Female,25
2863,15752375,Ojiofor,East,Male,33
2864,15659175,Severson,West,Female,43
2865,15597033,Speight,East,Male,37
2866,15590228,Greenwalt,West,Male,21
2867,15631848,Grover,West,Female,26
2868,15654211,Milani,Central,Female,27
2869,15707968,Akobundu,Central,Male,36
2870,15594084,Anderson,West,Male,22
2871,15651093,Chien,West,Female,55
2872,15798824,Kennedy,Central,Male,38
2873,15671591,Castiglione,Central,Male,52
2874,15707189,Marshall,East,Female,36
2875,15733581,Duncan,East,Male,32
2876,15641640,Uspenskaya,Central,Female,33
2877,15585284,Thomson,Central,Female,35
2878,15617866,Calabrese,Central,Male,67
2879,15667751,Herrera,Central,Female,36
2880,15669411,Muse,East,Female,52
2881,15789425,Marsden,East,Female,37
2882,15570943,Artemyeva,East,Female,35
2883,15685829,McKay,West,Male,37
2884,15721917,Chuang,West,Female,38
2885,15776047,Nicholls,West,Female,29
2886,15716024,Dennis,Central,Male,42
2887,15675328,Knight,West,Female,37
2888,15604314,Webb,East,Female,26
2889,15658339,Pugliesi,East,Male,37
2890,15630402,Nebechukwu,West,Female,31
2891,15689616,Ward,Central,Male,34
2892,15774224,Nixon,East,Female,30
2893,15701291,Chidubem,West,Male,44
2894,15719606,Rivers,West,Male,50
2895,15644119,Sochima,West,Male,31
2896,15646859,Heydon,East,Male,47
2897,15606836,Lombardo,West,Female,33
2898,15664150,Holland,East,Female,29
2899,15624510,Tien,West,Male,52
2900,15810944,Bryant,West,Female,35
2901,15668575,Hao,Central,Female,26
2902,15603246,Genovesi,West,Male,73
2903,15804002,Kovalev,West,Female,33
2904,15728773,Hsieh,West,Female,47
2905,15598044,Debellis,West,Female,35
2906,15694829,Chibueze,East,Male,32
2907,15600575,Padovano,Central,Male,41
2908,15727311,Yen,West,Female,22
2909,15570769,Kibble,West,Male,69
2910,15606274,Lori,East,Male,38
2911,15746139,Enemuo,West,Male,33
2912,15704987,Lu,West,Female,52
2913,15628972,Nebeolisa,East,Male,32
2914,15697686,Stewart,West,Female,40
2915,15733883,Ward,West,Male,28
2916,15617482,Milanesi,East,Female,52
2917,15704583,Chikwado,West,Male,56
2918,15621083,Douglas,West,Male,57
2919,15649487,Sal,East,Female,38
2920,15736760,Douglas,Central,Female,42
2921,15714658,Yates,West,Female,33
2922,15599081,Watt,East,Female,46
2923,15705113,P'an,Central,Male,34
2924,15631159,H?,East,Male,41
2925,15792818,Perry,East,Female,29
2926,15633531,Lavrov,West,Female,76
2927,15744529,Chiekwugo,West,Male,63
2928,15669656,Macdonald,West,Male,32
2929,15581198,Jenkins,East,Female,39
2930,15729054,Korovina,East,Male,32
2931,15573452,Manning,East,Male,42
2932,15776733,Wilson,East,Female,37
2933,15724858,Begum,West,Female,54
2934,15713144,Ingrassia,Central,Male,46
2935,15690188,Maclean,West,Male,33
2936,15689425,Olejuru,Central,Male,35
2937,15671766,Enyinnaya,West,Male,44
2938,15782806,Watson,Central,Male,28
2939,15764419,Langdon,West,Male,27
2940,15591915,Frolov,West,Female,39
2941,15772798,Chikezie,Central,Female,28
2942,15792008,Zetticci,Central,Female,26
2943,15715541,Yang,West,Female,42
2944,15639277,Lin,West,Female,41
2945,15798850,Goddard,West,Male,32
2946,15776348,Rogers,East,Male,20
2947,15727696,Zubareva,West,Male,42
2948,15793813,Onochie,West,Male,36
2949,15694395,Ts'ui,West,Female,29
2950,15764195,Newsom,Central,Male,39
2951,15744919,Genovese,Central,Female,37
2952,15671655,Thorpe,East,Male,31
2953,15654901,Horton,West,Male,51
2954,15649136,Williamson,West,Female,43
2955,15775562,Shoobridge,West,Female,33
2956,15807481,Peng,West,Female,46
2957,15642885,Gray,West,Male,30
2958,15789109,Watson,West,Female,41
2959,15814004,Fyodorova,West,Male,29
2960,15673619,Bazhenov,West,Male,25
2961,15595135,Solomon,East,Female,29
2962,15583681,Layh,Central,Male,31
2963,15605000,John,West,Male,38
2964,15718071,Tuan,West,Female,51
2965,15679760,Slattery,West,Male,46
2966,15654574,Onyekachi,East,Male,36
2967,15577178,Genovese,West,Male,45
2968,15595324,Daniels,East,Female,39
2969,15756932,Caldwell,Central,Female,36
2970,15726358,Chiemenam,West,Male,34
2971,15595228,Wanliss,West,Male,45
2972,15782530,Bruce,Central,Male,30
2973,15592877,Wright,Central,Male,42
2974,15651983,Fang,West,Female,56
2975,15746737,Eames,East,Male,59
2976,15774179,Sutherland,West,Male,37
2977,15667265,Cavenagh,West,Male,39
2978,15655123,Dumetolisa,Central,Female,45
2979,15595917,Mackay,West,Female,35
2980,15668385,Dellucci,West,Male,40
2981,15709476,Kenyon,Central,Female,41
2982,15711218,Parry,East,Male,39
2983,15798659,Kennedy,Central,Female,43
2984,15663939,Arnott,East,Male,35
2985,15694946,Hanson,West,Male,35
2986,15631912,T'ao,West,Male,30
2987,15768816,Shen,East,Male,42
2988,15682268,Steere,East,Female,26
2989,15684801,Abbott,West,Male,47
2990,15636428,Sutherland,Central,Female,45
2991,15809823,Thurgood,East,Male,19
2992,15699284,Johnson,West,Male,49
2993,15786993,Lung,West,Female,51
2994,15709441,Cocci,Central,Female,59
2995,15710257,Matveyeva,West,Female,39
2996,15582492,Moore,West,Female,29
2997,15575694,Yobachukwu,Central,Female,45
2998,15756820,Fleming,West,Female,26
2999,15766289,Dickinson,West,Male,47
3000,15593014,Evseyev,West,Male,33
3001,15584545,Aksenov,West,Female,40
3002,15675949,Fleming,Central,Female,43
3003,15672091,Ulyanov,East,Female,32
3004,15801658,Summers,West,Male,55
3005,15706185,Clements,East,Male,47
3006,15789863,Kazakova,West,Male,39
3007,15720943,Pirozzi,West,Female,45
3008,15697997,Jamieson,West,Male,33
3009,15665416,Ferri,West,Male,62
3010,15660200,Mai,West,Male,31
3011,15619653,Hannaford,West,Male,47
3012,15773447,Fomin,Central,Male,30
3013,15739160,Mahon,West,Female,41
3014,15689237,Shaw,West,Female,27
3015,15679297,Volkova,Central,Male,43
3016,15591433,Miles,East,Male,43
3017,15642725,Madison,West,Male,32
3018,15701962,Scott,Central,Female,29
3019,15811613,Voss,West,Female,27
3020,15741049,Colebatch,West,Male,29
3021,15724423,Wilson,West,Female,38
3022,15574305,T'ang,West,Male,36
3023,15678168,Gibson,Central,Female,27
3024,15697020,Hs?eh,West,Male,39
3025,15610801,Pan,East,Male,41
3026,15745232,Chikelu,West,Female,39
3027,15722758,Allan,West,Male,40
3028,15792102,Yefremova,West,Female,42
3029,15675185,Chuang,East,Female,48
3030,15801247,Fan,Central,Male,39
3031,15725660,Dellucci,West,Male,20
3032,15638963,Garran,West,Female,22
3033,15800061,Moretti,Central,Female,45
3034,15578006,Yao,West,Female,85
3035,15668504,Lucchesi,West,Male,36
3036,15687491,Nkemdilim,East,Male,45
3037,15610403,Anderson,West,Male,43
3038,15741094,Sagese,West,Male,21
3039,15807909,Rubensohn,West,Male,47
3040,15666141,Baldwin,Central,Female,26
3041,15617134,Iqbal,West,Male,38
3042,15783029,Monaldo,West,Male,34
3043,15622833,Mahon,East,Female,29
3044,15746422,Muir,West,Female,38
3045,15750839,Burns,Central,Male,29
3046,15749130,Dyer,East,Male,27
3047,15779862,Lyons,East,Female,31
3048,15767871,H?,Central,Male,48
3049,15679651,Gardiner,Central,Female,37
3050,15576219,Cameron,West,Male,32
3051,15699247,Chapman,West,Female,44
3052,15619087,Taylor,West,Male,53
3053,15605327,Namatjira,West,Male,35
3054,15610140,He,West,Female,34
3055,15791174,Leibius,Central,Male,67
3056,15602373,White,West,Male,44
3057,15762605,Wall,West,Male,58
3058,15598840,Moretti,West,Male,33
3059,15744279,Patterson,Central,Female,58
3060,15670619,Coppin,West,Female,33
3061,15599533,Tsao,West,Female,43
3062,15757837,Kao,East,Male,33
3063,15697574,Stewart,West,Female,40
3064,15578738,Tuan,West,Male,32
3065,15762228,Barnes,Central,Male,35
3066,15614827,Sun,West,Male,42
3067,15789815,Fallaci,West,Female,28
3068,15579781,Buccho,East,Male,31
3069,15587013,Tien,West,Female,31
3070,15570932,Pirozzi,West,Male,43
3071,15794661,Liu,Central,Male,32
3072,15581654,Long,West,Male,32
3073,15644296,Scott,West,Female,30
3074,15614420,Gerasimova,East,Female,32
3075,15609653,Ifeatu,East,Female,44
3076,15594577,De Luca,West,Male,35
3077,15584114,Ogbonnaya,East,Female,43
3078,15673367,Humffray,East,Male,33
3079,15685576,Degtyaryov,Central,Female,36
3080,15774727,Monaldo,East,Female,34
3081,15694288,Cawthorne,Central,Male,28
3082,15603319,Graham,West,Male,29
3083,15759066,Carpenter,West,Female,44
3084,15814816,Kambinachi,West,Male,40
3085,15724402,Tyler,West,Female,30
3086,15571059,Martin,West,Female,54
3087,15674206,Walker,West,Female,22
3088,15715160,Khan,West,Male,36
3089,15730448,Iroawuchi,East,Male,25
3090,15662067,Summers,West,Male,40
3091,15779581,Bottrill,Central,Female,43
3092,15662901,Hu,West,Male,37
3093,15689751,Jones,West,Female,31
3094,15667742,Vincent,Central,Male,41
3095,15738448,Sanford,East,Female,25
3096,15680243,Brown,West,Male,19
3097,15745083,Lei,East,Male,59
3098,15708228,Toscani,East,Male,30
3099,15628523,Chien,West,Female,24
3100,15708196,Uchenna,Central,Male,60
3101,15735549,Lori,East,Male,35
3102,15809347,Fanucci,East,Male,32
3103,15660866,Chimaobim,West,Female,29
3104,15766609,Jowers,West,Female,47
3105,15654230,Miller,East,Male,31
3106,15794566,Kirsova,West,Female,28
3107,15800890,T'ien,West,Female,45
3108,15697424,Ku,Central,Female,30
3109,15724536,Chin,Central,Female,28
3110,15735878,Law,East,Female,47
3111,15707596,Chung,East,Female,74
3112,15657163,Cockrum,East,Male,42
3113,15622478,Greaves,West,Female,40
3114,15779529,Grant,West,Male,32
3115,15636023,O'Donnell,West,Female,40
3116,15582066,Maclean,West,Male,21
3117,15666675,Hsieh,West,Female,39
3118,15732987,Hs?,Central,Male,43
3119,15789432,Mazzanti,West,Male,33
3120,15663161,Chiu,East,Female,51
3121,15694879,Reeves,Central,Female,23
3122,15593715,Castiglione,East,Male,27
3123,15575002,Ferguson,West,Male,29
3124,15622171,Nnamdi,West,Male,30
3125,15795224,Wu,West,Male,39
3126,15685346,Chu,Central,Female,26
3127,15691808,King,West,Male,43
3128,15721007,Charlton,East,Male,33
3129,15794253,Marsh,Central,Female,34
3130,15694453,Walker,East,Male,37
3131,15813113,Chang,Central,Female,56
3132,15614187,Pottinger,East,Female,39
3133,15619407,Buckley,West,Male,39
3134,15646227,Folliero,West,Female,27
3135,15660541,Olisanugo,West,Male,34
3136,15753874,Kent,West,Male,37
3137,15617877,Jessop,West,Male,44
3138,15772073,Hodge,West,Male,48
3139,15701537,Ignatiev,West,Male,60
3140,15736228,Chambers,West,Female,40
3141,15780572,Mansom,Central,Male,30
3142,15769596,Yen,East,Female,24
3143,15586996,Azikiwe,West,Female,76
3144,15722061,Allen,East,Female,41
3145,15638003,Komarova,Central,Male,55
3146,15775590,Mackay,East,Female,48
3147,15730688,Yu,West,Female,28
3148,15753102,Curtis,Central,Male,44
3149,15810075,Fang,West,Female,39
3150,15723373,Page,Central,Female,34
3151,15795298,Olisaemeka,East,Female,35
3152,15584320,Brennan,West,Female,39
3153,15724161,Sutton,West,Female,40
3154,15750056,Hyde,West,Female,29
3155,15609637,Nkemakolam,West,Male,51
3156,15794493,Chimaijem,Central,Male,32
3157,15569641,Sung,East,Female,41
3158,15815236,Chiganu,Central,Male,34
3159,15811177,Beneventi,West,Female,31
3160,15680587,Esposito,West,Male,23
3161,15672821,Owen,West,Male,28
3162,15767681,Smalley,Central,Male,34
3163,15600379,Hsiung,Central,Male,34
3164,15801336,Ch'ang,East,Female,37
3165,15721592,Barton,West,Female,38
3166,15581282,Lucchese,West,Female,39
3167,15746203,Hsia,East,Male,62
3168,15583137,Pope,West,Female,48
3169,15680752,Horrocks,West,Female,49
3170,15688172,Tai,Central,Male,40
3171,15791373,Chikezie,East,Female,35
3172,15589449,Frye,West,Female,56
3173,15692819,Toscani,East,Male,32
3174,15727467,Mellor,West,Female,27
3175,15734312,Kang,Central,Male,43
3176,15764604,Sutherland,West,Female,35
3177,15613014,Hs?,East,Male,29
3178,15759684,Ting,West,Female,27
3179,15609669,Chuang,West,Female,39
3180,15685536,Chu,West,Female,34
3181,15750447,Ozoemena,West,Female,60
3182,15663249,Howells,Central,Female,37
3183,15638646,Lucchese,West,Female,43
3184,15734161,Nnonso,West,Male,43
3185,15631070,Gerasimova,East,Male,55
3186,15761950,Woronoff,East,Female,45
3187,15649668,Wilhelm,East,Female,36
3188,15713912,Nebechukwu,Central,Female,45
3189,15586757,Anenechukwu,West,Female,32
3190,15596522,Meredith,West,Female,42
3191,15625395,Chinomso,West,Female,28
3192,15760570,Stephenson,West,Male,32
3193,15566689,Chimaoke,Central,Male,66
3194,15725794,Winters,West,Female,49
3195,15673539,Napolitani,West,Female,26
3196,15705298,L?,East,Male,29
3197,15675791,Williams,West,Male,36
3198,15747043,Giles,Central,Male,36
3199,15736397,Wang,West,Male,23
3200,15678201,Robertson,West,Female,46
3201,15720745,Murray,Central,Male,24
3202,15637593,Greco,West,Male,20
3203,15598070,Marchesi,West,Female,33
3204,15787550,Chao,West,Male,69
3205,15603942,Hawthorn,East,Male,50
3206,15733973,Bibi,West,Female,42
3207,15596761,Hawdon,East,Male,60
3208,15652400,Moss,Central,Male,56
3209,15717893,Briggs,East,Male,36
3210,15622585,McIntyre,West,Male,26
3211,15733964,Russo,Central,Female,53
3212,15753861,Ballard,East,Female,27
3213,15747097,Hs?,West,Male,35
3214,15594762,Pisani,Central,Male,46
3215,15667417,Tao,West,Male,33
3216,15684861,Thomson,West,Female,32
3217,15742204,Hsu,East,Male,31
3218,15623502,Morrison,Central,Female,56
3219,15774872,Joslin,West,Male,36
3220,15611191,Scott,East,Female,37
3221,15674331,Bidwill,East,Male,30
3222,15619465,Cameron,Central,Female,24
3223,15575247,Cartwright,West,Male,30
3224,15695679,Yao,Central,Male,39
3225,15713463,Tate,East,Female,41
3226,15785170,Neal,East,Female,32
3227,15796351,Yao,East,Male,35
3228,15639576,Burns,West,Male,26
3229,15693264,Onyinyechukwuka,West,Female,29
3230,15589715,Fulks,West,Female,66
3231,15769902,Christie,West,Female,33
3232,15587177,Lloyd,West,Male,36
3233,15814553,Ball,West,Female,34
3234,15601550,Genovesi,Central,Male,36
3235,15664907,Alexander,West,Male,47
3236,15612465,Siciliano,Central,Male,34
3237,15810800,Ositadimma,Central,Female,32
3238,15665760,Kazantsev,Central,Male,38
3239,15588080,Giles,West,Male,54
3240,15776844,Hao,Central,Female,19
3241,15717560,Martin,West,Male,50
3242,15629739,Hartley,East,Female,31
3243,15729908,Allan,West,Female,36
3244,15716781,Dolgorukova,West,Male,24
3245,15646936,Nnamdi,East,Female,32
3246,15768151,Romano,East,Female,45
3247,15579212,Chuang,West,Male,57
3248,15721835,Owen,Central,Male,25
3249,15800515,Singh,West,Male,35
3250,15591279,Nwagugheuzo,West,Male,37
3251,15587419,Shipton,West,Male,58
3252,15750335,Paterson,East,Male,43
3253,15699619,Rivas,West,Male,31
3254,15606472,Lung,West,Female,38
3255,15778368,Allan,East,Male,50
3256,15671387,Fetherstonhaugh,West,Female,29
3257,15573926,Lung,Central,Male,38
3258,15709183,Davidson,West,Female,58
3259,15577514,Mai,East,Female,36
3260,15778830,Dellucci,West,Male,31
3261,15768072,Mitchell,Central,Female,33
3262,15768293,Sun,West,Male,51
3263,15654456,Napolitano,East,Male,48
3264,15807525,Bailey,West,Male,43
3265,15574372,Hoolan,West,Male,35
3266,15671249,Kent,West,Female,33
3267,15779744,Chou,Central,Male,30
3268,15624755,Pepper,East,Female,40
3269,15611430,Abramowitz,West,Male,54
3270,15774744,Lord,East,Male,33
3271,15629885,Wilson,West,Female,33
3272,15708791,Abazu,Central,Male,32
3273,15793890,Harriman,West,Female,59
3274,15646091,Frankland,Central,Female,43
3275,15596984,Pinto,West,Female,31
3276,15800215,Kwemtochukwu,West,Male,25
3277,15577806,Chiu,East,Female,54
3278,15749381,Yu,West,Female,41
3279,15683758,Onyekachukwu,West,Male,44
3280,15670615,Castiglione,Central,Male,37
3281,15715622,To Rot,West,Female,57
3282,15707634,Anenechukwu,West,Female,32
3283,15806901,Henderson,West,Female,39
3284,15775335,Ellis,East,Female,48
3285,15724150,Nkemdirim,West,Male,48
3286,15627220,Kang,East,Female,43
3287,15672330,Lear,West,Female,31
3288,15668521,Jamieson,West,Male,37
3289,15807837,Mazzanti,West,Female,30
3290,15592570,Marino,Central,Female,23
3291,15748589,Winter,West,Female,30
3292,15635893,T'ien,West,Female,28
3293,15757632,Hughes-Jones,West,Female,41
3294,15691863,Cody,West,Female,39
3295,15706071,Hunt,East,Male,39
3296,15654296,Estrada,Central,Female,19
3297,15755018,Dickinson,East,Female,26
3298,15594041,Fanucci,Central,Female,41
3299,15670587,Yang,East,Male,25
3300,15724527,Forbes,West,Male,34
3301,15801904,Heard,East,Male,28
3302,15658195,Efremova,West,Male,34
3303,15630113,Morphett,Central,Male,35
3304,15784320,Lenhardt,West,Female,44
3305,15676513,Burns,East,Male,35
3306,15574072,Ch'ien,West,Female,62
3307,15633854,Sun,West,Female,40
3308,15618566,Jamieson,West,Female,38
3309,15733014,Nolan,West,Female,62
3310,15753343,Barry,West,Female,28
3311,15746076,Saunders,Central,Male,50
3312,15608226,McMorran,Central,Male,72
3313,15605684,Phelan,West,Female,31
3314,15638988,Fu,West,Male,54
3315,15628767,Hotchin,Central,Female,63
3316,15737977,Aksyonov,West,Female,25
3317,15758116,Rossi,West,Male,53
3318,15575119,Hughes,West,Male,71
